experiment	ppid	session_num	trial_num	block_num	trial_num_in_block	start_time	end_time	trial_no	scene	target	response_mode	shift_x	shift_y	shift_z	view_rotation	preview_label	t_starting_pos	standing_y_rotation	target_label	target_pos_x	target_pos_y	target_pos_z	target_euler_x	target_euler_y	target_euler_z	target_bbox_center_x	target_bbox_center_y	target_bbox_center_z	target_bbox_size_x	target_bbox_size_y	target_bbox_size_z	t_scene_preview_start	t_scene_preview_end	t_response_start	t_response_end	response_pos_x_pivot	response_pos_y_pivot	response_pos_z_pivot	response_euler_x	response_euler_y	response_euler_z	tar_error_pos	tar_error_pos_x	tar_error_pos_y	tar_error_pos_z	tar_error_angle	tar_error_euler_x	tar_error_euler_y	tar_error_euler_z	standing_pos_x	standing_pos_y	standing_pos_z	VR_move_location_0	Eye_gaze_location_0	trial_valid	invalid_reason	response_bbox_center_x	response_bbox_center_y	response_bbox_center_z	tar_error_bbox	tar_error_bbox_x	tar_error_bbox_y	tar_error_bbox_z	response_duration	tar_error_surf	trial_status	drop_count	last_drop_time	last_drop_x	last_drop_z	drop1_err_pos	drop2_err_pos	drop3_err_pos	drop4_err_pos	move_dist	tar_error_right_left	tar_error_away_toward
Pilot_Kitchen_cube	21	1	38	1	38	804.5664	816.7283	1	K01	K01_L05	cube	0	0	0	180	Plant	807.5541	182.428	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	808.065	808.5092	810.5195	815.7173	0.608482	0.005983	-1.472294	351.2628	1.193676	358.0351	0.132608	-0.132466	-0.005015	0.00351	115.2461	-5.744293	-115.3229	1.723297	0.62218	1.04656	-1.294423	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T038.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T038.csv	1	valid	0.610038	0.055373	-1.479919	0.448031	-0.07956	-0.439564	0.034429	5.197800000000029	0.13251352085730725	valid	1.0	815.2177	0.626748	-1.32941					1.769010459871173	0.132466	-0.00351
Pilot_Kitchen_cube	21	1	39	1	39	817.7388	834.2544	10	K01	K01_L19	cube	0	0	0	270	Kettle	819.9935	272.9727	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	820.5042	821.6039	823.6144	833.2325	-1.776711	0.904208	-1.194086	356.6126	265.2849	355.659	0.04399	0.038817	0.019787	-0.006073	146.0988	-2.829895	214.0829	-4.2659	-0.893033	1.467607	-0.865073	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T039.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T039.csv	1	valid	-1.774086	0.953977	-1.190073	0.090329	0.062854	-0.061518	-0.020596	9.618099999999913	0.039289040112988366	valid	4.0	831.622	-1.42884	-0.999121					2.9028397005826316	-0.006073	-0.038817
Pilot_Kitchen_cube	21	1	40	1	40	835.265	853.6686	10	K01	K01_L19	cube	0	0	0	270	Kettle	839.2421	269.2126	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	839.752	841.0074	843.0175	852.647	-1.786944	0.886134	-1.171779	0.747372	2.827659	359.2356	0.032917	0.028584	0.001714	0.016234	48.39429	-358.6951	-48.37427	-0.689362	-1.28877	1.47025	-0.948676	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T040.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T040.csv	1	valid	-1.786246	0.936125	-1.171161	0.094193	0.050694	-0.07937	-0.001684	9.629500000000007	0.03287278937054166	valid	2.0	852.0472	-1.397335	-0.996953					2.3296569987409823	0.016234	-0.028584
Pilot_Kitchen_cube	21	1	41	1	41	854.6796	867.463	4	K01	K01_L09	cube	0	0	0	90	Plate	857.4784	91.86298	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	857.9893	858.9	860.9103	866.4414	1.330797	0.867186	0.421262	359.3758	2.290297	358.3006	0.034783	-0.016151	-0.016625	-0.025934	173.6416	358.2258	-173.6546	356.2862	0.570278	1.510752	0.400701	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T041.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T041.csv	1	valid	1.332257	0.917161	0.420659	0.067571	-0.044465	0.020516	-0.046559	5.531100000000038	0.03055171996794939	valid	1.0	865.6862	0.92216	0.395275					1.7091565865608662	0.025934	-0.016151
Pilot_Kitchen_cube	21	1	42	1	42	868.4739	882.8792	6	K01	K01_L07	cube	0	0	0	270	Espresso Machine	871.8727	272.7201	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	872.3832	873.472	875.4822	881.8574	-1.781674	0.890993	-0.859972	0.963427	0.818782	359.2444	0.044447	0.042776	0.010708	-0.005575	89.7811	-357.1649	-89.74819	0.363312	-0.986464	1.486329	-0.671585	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T042.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T042.csv	1	valid	-1.781003	0.940981	-0.859141	0.111466	-0.016814	-0.110062	-0.005338	6.37519999999995	0.04313776536864182	valid	1.0	881.1576	-1.353785	-0.763593					2.455487090325125	-0.005575	-0.042776
Pilot_Kitchen_cube	21	1	44	1	44	900.9496	919.5975	10	K01	K01_L19	cube	0	0	0	270	Kettle	907.6135	270.9951	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	908.1246	909.4464	911.4566	918.5759	-1.815217	0.878647	-1.178789	1.805198	358.247	356.5702	0.010887	0.000311	-0.005773	0.009225	53.06574	-357.6373	307.0451	-3.354706	-1.184154	1.502352	-0.972282	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T044.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T044.csv	1	valid	-1.812275	0.928533	-1.177126	0.090716	0.024665	-0.086962	-0.007649	7.119300000000067	0.009230240841928047	valid	1.0	917.7762	-1.346859	-1.079095					2.177670333756061	0.009225	-0.000311
Pilot_Kitchen_cube	21	1	46	1	46	935.6356	948.997	4	K01	K01_L09	cube	0	0	0	90	Plate	939.623	89.80124	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	940.1339	940.7559	942.7664	947.9751	1.305067	0.868742	0.414063	359.6874	271.5395	355.6517	0.055488	-0.041882	-0.01507	-0.033132	95.80952	358.5374	95.59465	353.6373	0.676284	1.493859	0.336435	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T046.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T046.csv	1	valid	1.305441	0.918598	0.417845	0.089446	-0.071282	0.021953	-0.049372	5.208700000000022	0.05340254065117125	valid	3.0	947.4197	0.937424	0.44137					1.61496444698252	0.033132	-0.041882
Pilot_Kitchen_cube	21	1	48	1	48	965.5237	978.7737	9	K01	K01_L12	cube	0	0	0	0	Banana	969.2999	1.148489	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	969.8107	971.5433	973.5536	977.752	0.096853	0.893839	1.187253	358.075	0.979196	359.8624	0.051157	0.046461	-0.014258	0.015974	103.3944	81.87354	-164.8625	212.3815	0.032993	1.489222	0.788383	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T048.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T048.csv	1	valid	0.096944	0.943811	1.185572	0.06819	0.057035	0.036489	0.008087	4.198399999999992	0.04913036939612807	valid	1.0	977.4077	-0.03786	0.788545					1.208406586297054	0.046461	0.015974
Pilot_Kitchen_cube	21	1	50	1	50	994.0453	1008.14	8	K01	K01_L13	cube	0	0	0	0	Cutting Board	998.2993	1.816993	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	998.8101	1000.443	1002.453	1007.118	-1.415872	0.898574	1.187617	356.83	292.4519	358.5644	0.024499	0.021688	0.006749	-0.009183	106.6956	83.86603	232.3618	58.48932	-0.973349	1.497604	0.698454	Pilot_Kitchen_cube/21/S001/trackers/VR_move_T050.csv	Pilot_Kitchen_cube/21/S001/trackers/Eye_gaze_T050.csv	1	valid	-1.412839	0.948482	1.187719	0.04904	0.024048	0.041677	-0.009467	4.665000000000077	0.023550691985587197	valid	1.0	1006.674	-1.05079	0.827162					1.7200934654722628	0.021688	-0.009183
Pilot_Kitchen_stick	9	2	1	1	1	17.79271	58.36256	6	K01	K01_L07	fixed	0	0	0	270	Espresso Machine	38.33732	271.4636	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	39.82608	43.1134	45.12356	57.34077	-1.829497	0.894269	-0.867605	18.66288	252.1315	352.7252	0.019886	-0.005047	0.013984	-0.013208	162.786	-339.4655	161.5645	-6.155945	-1.341868	1.504327	-0.876093	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T001.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T001.csv	1	valid								12.217210000000001	0.014139429726831283	valid	1.0	56.35226	-1.345803	-0.877999					1.7472689864448587	-0.013208	0.005047
Pilot_Kitchen_stick	9	2	2	1	2	59.37342	74.11164	10	K01	K01_L19	fixed	0	0	0	270	Kettle	64.40457	270.7228	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	64.91541	66.80367	68.81387	73.08994	-1.821474	0.889801	-1.19363	29.31504	234.3973	1.118992	0.009791	-0.005947	0.005381	-0.005616	177.2093	-330.1274	183.1954	-358.8059	-1.306673	1.504642	-1.178996	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T002.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T002.csv	1	valid								4.276070000000004	0.008178897969775684	valid	0.0								1.7012332192351645	-0.005616	0.005947
Pilot_Kitchen_stick	9	2	3	1	3	75.12242	88.33931	9	K01	K01_L12	fixed	0	0	0	0	Banana	80.30911	1.600351	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	80.82003	82.23062	84.24108	87.31747	0.078045	0.891017	1.177803	34.76174	326.7543	6.832919	0.03315	0.027653	-0.01708	0.006523	131.1043	-241.4397	160.9125	-140.648	-0.057548	1.519803	0.777357	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T003.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T003.csv	1	valid								3.0763900000000035	0.02841216262448179	valid	0.0								0.6498507990790634	0.027653	0.006523
Pilot_Kitchen_stick	9	2	4	1	4	89.35012	101.4895	4	K01	K01_L09	fixed	0	0	0	90	Plate	93.30396	92.21365	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	93.81493	94.90352	96.91364	100.4677	1.371592	0.875816	0.434326	34.97682	19.83376	3.351977	0.028928	0.024643	-0.007996	-0.012869	157.574	33.82686	-156.1111	1.337588	0.989876	1.520562	0.271663	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T004.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T004.csv	1	valid								3.5540599999999927	0.027800874266828358	valid	0.0								0.8611055217277643	0.012869	0.024643
Pilot_Kitchen_stick	9	2	5	1	5	102.5003	115.1395	5	K01	K01_L04	fixed	0	0	0	0	Breadbasket	106.5874	0.763829	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	107.0983	108.6644	110.6747	114.1178	-1.12656	0.888321	1.209301	39.66803	259.3897	11.24398	0.044522	-0.039508	0.004524	0.020021	172.3352	39.06499	191.7052	9.688815	-0.864083	1.523186	0.833132	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T005.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T005.csv	1	valid								3.443100000000001	0.04429222868630573	valid	0.0								1.1765101400312783	-0.039508	0.020021
Pilot_Kitchen_stick	9	2	6	1	6	116.1506	129.6225	7	K01	K01_L15	fixed	0	0	0	270	Water Bottle	120.2263	271.0472	waterbottle	-1.392051	0.883097	-1.231805	0.516519	199.2043	358.5333	-1.400844	0.984469	-1.230697	0.092938	0.203459	0.086649	120.7372	122.9143	124.9244	128.6007	-1.374346	0.887552	-1.276196	44.45123	170.8613	16.44895	0.047999	0.017705	0.004455	-0.044392	58.23387	43.93472	-28.343	-342.0843	-1.024445	1.528014	-1.079363	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T006.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T006.csv	1	valid								3.6762999999999835	0.04779150453794064	valid	0.0								1.3958259646816193	-0.044392	-0.017705
Pilot_Kitchen_stick	9	2	7	1	7	130.6333	145.7715	7	K01	K01_L15	fixed	0	0	0	270	Water Bottle	135.2647	268.529	waterbottle	-1.392051	0.883097	-1.231805	0.516519	199.2043	358.5333	-1.400844	0.984469	-1.230697	0.092938	0.203459	0.086649	135.7756	138.3856	140.3961	144.7497	-1.374757	0.886502	-1.242467	47.31161	183.6352	22.87135	0.0206	0.017294	0.003405	-0.010662	57.36148	46.79509	-15.56906	-335.6619	-0.970117	1.509557	-1.131546	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T007.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T007.csv	1	valid								4.3536	0.02031651249599685	valid	0.0								1.4449408744964294	-0.010662	-0.017294
Pilot_Kitchen_stick	9	2	8	1	8	146.7822	159.5883	8	K01	K01_L13	fixed	0	0	0	0	Cutting Board	151.225	2.412635	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	151.7358	153.1908	155.201	158.5663	-1.458615	0.891307	1.177464	43.24438	252.5388	22.62616	0.028591	-0.021056	-0.000518	-0.019335	147.6212	-229.7196	192.4488	-277.4489	-1.142782	1.479431	0.809954	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T008.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T008.csv	1	valid								3.365300000000019	0.028586664041122284	valid	0.0								1.3250168868354666	-0.021056	-0.019335
Pilot_Kitchen_stick	9	2	9	1	9	160.5989	172.5495	3	K01	K01_L16	fixed	0	0	0	90	Flowers	164.8194	91.02459	flowers	1.069949	0.867997	0.834195	0.462501	110.9224	358.712	1.072386	1.089711	0.836063	0.476981	0.447812	0.470179	165.3301	166.7963	168.8067	171.5278	1.055627	0.891662	0.820923	55.22377	1.620854	28.3708	0.03068	-0.014322	0.023665	-0.013273	132.9522	54.76126	-109.3015	-330.3412	0.64247	1.499013	0.684811	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T009.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T009.csv	1	valid								2.721100000000007	0.019526025402011545	valid	0.0								0.8305532751302993	0.013273	-0.014322
Pilot_Kitchen_stick	9	2	10	1	10	173.5602	188.3098	6	K01	K01_L07	fixed	0	0	0	270	Espresso Machine	178.8693	268.2394	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	179.3801	181.4795	183.4796	187.2881	-1.801669	0.886648	-0.854898	29.36951	212.7794	13.91712	0.023659	0.022781	0.006363	-0.0005	121.5073	-328.7589	122.2125	-344.964	-1.311475	1.520746	-0.76506	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T010.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T010.csv	1	valid								3.808499999999981	0.02278650833278318	valid	0.0								1.4060520578591427	-0.0005	-0.022781
Pilot_Kitchen_stick	9	2	11	1	11	189.3214	202.604	1	K01	K01_L05	fixed	0	0	0	180	Plant	194.274	182.1606	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	194.7849	196.1623	198.1725	201.5823	0.760177	0.01978	-1.49274	60.15747	111.2714	32.54214	0.027087	0.019228	0.008783	-0.016936	73.34333	-296.8497	-5.245148	-323.7697	0.817816	0.776043	-1.239819	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T011.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T011.csv	1	valid								3.40979999999999	0.02562245517119697	valid	0.0								1.3502533970732693	-0.019228	0.016936
Pilot_Kitchen_stick	9	2	12	1	12	203.6147	218.0867	8	K01	K01_L13	fixed	0	0	0	0	Cutting Board	208.5016	2.998252	cuttingboard	-1.437559	0.891825	1.196799	272.964	60.09008	300.075	-1.436887	0.906805	1.197186	0.245887	0.05029	0.364747	209.0126	211.2672	213.2776	217.0649	-1.460775	0.886005	1.169924	35.79183	255.6437	2.524996	0.035988	-0.023216	-0.00582	-0.026875	147.7806	-237.1722	195.5536	-297.55	-1.105759	1.523429	0.84499	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T012.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T012.csv	1	valid								3.7872999999999877	0.03551405751248363	valid	0.0								1.3264133569782157	-0.023216	-0.026875
Pilot_Kitchen_stick	9	2	13	1	13	219.0973	233.2917	6	K01	K01_L07	fixed	0	0	0	270	Espresso Machine	223.7177	271.6459	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	224.2286	226.6609	228.6712	232.2697	-1.808972	0.889601	-0.860087	29.29269	207.1725	7.506057	0.018941	0.015478	0.009317	-0.00569	117.3556	-328.8357	116.6055	-351.3751	-1.314886	1.506497	-0.722884	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T013.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T013.csv	1	valid								3.5985000000000014	0.016490742372616135	valid	0.0								1.4008516142400131	-0.00569	-0.015478
Pilot_Kitchen_stick	9	2	14	1	14	234.3024	249.2075	1	K01	K01_L05	fixed	0	0	0	180	Plant	241.2441	183.9979	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	241.7548	243.2319	245.2423	248.1856	0.742275	0.021629	-1.480337	55.70321	114.6269	18.16358	0.011634	0.001326	0.010632	-0.004532	62.62302	-301.3039	-1.889732	-338.1483	0.824753	0.783979	-1.273721	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T014.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T014.csv	1	valid								2.9432999999999936	0.004722001694197065	valid	0.0								1.4128040130830193	-0.001326	0.004532
Pilot_Kitchen_stick	9	2	15	1	15	250.2181	265.1121	5	K01	K01_L04	fixed	0	0	0	0	Breadbasket	256.5044	1.693177	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	257.0153	258.6368	260.6472	264.0912	-1.143643	0.887497	1.2026	37.88599	257.8394	3.614272	0.058256	-0.056592	0.0037	0.01332	171.0589	37.28296	190.1549	2.059107	-0.874157	1.534681	0.830449	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T015.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T015.csv	1	valid								3.444000000000017	0.05813842846173258	valid	0.0								1.1576283964676322	-0.056592	0.01332
Pilot_Kitchen_stick	9	2	16	1	16	266.1229	280.328	4	K01	K01_L09	fixed	0	0	0	90	Plate	272.6979	92.00222	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	273.2087	274.6416	276.6519	279.3063	1.337701	0.872216	0.452338	50.50909	0.051544	8.608678	0.015698	-0.009248	-0.011596	0.005142	179.1451	49.35913	-175.8933	6.594289	0.906591	1.540132	0.315014	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T016.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T016.csv	1	valid								2.6544000000000096	0.010581869069309007	valid	0.0								0.7671406849779854	-0.005142	-0.009248
Pilot_Kitchen_stick	9	2	18	1	18	293.2561	304.9847	6	K01	K01_L07	fixed	0	0	0	270	Espresso Machine	297.1102	271.6105	coffeemaker	-1.82445	0.880285	-0.854397	358.1284	90.56697	358.8811	-1.764189	1.051043	-0.853803	0.345148	0.352667	0.277094	297.6211	298.765	300.7754	303.974	-1.834355	0.8777	-0.884996	34.77021	216.4474	9.536779	0.032266	-0.009905	-0.002585	-0.030599	126.0747	-323.3582	125.8804	-349.3444	-1.315085	1.508642	-0.735767	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T018.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T018.csv	1	valid								3.198599999999999	0.03216221114911106	valid	0.0								1.4134304130739894	-0.030599	0.009905
Pilot_Kitchen_stick	9	2	19	1	19	305.9954	316.9466	5	K01	K01_L04	fixed	0	0	0	0	Breadbasket	309.0386	4.535291	bunsinbasket	-1.087051	0.883797	1.18928	0.60304	67.68452	1.555164	-1.088983	0.950319	1.190754	0.301863	0.325402	0.296634	309.5496	311.0379	313.0481	315.9248	-1.122321	0.880582	1.198081	42.62284	259.4093	18.25048	0.036493	-0.035269	-0.003215	0.008802	175.2839	42.0198	191.7248	16.69532	-0.847922	1.548705	0.803037	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T019.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T019.csv	1	valid								2.876700000000028	0.03635148554048369	valid	0.0								1.069428386059148	-0.035269	0.008802
Pilot_Kitchen_stick	9	2	20	1	20	317.9573	330.1967	1	K01	K01_L05	fixed	0	0	0	180	Plant	321.9891	182.6774	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	322.5001	324.0547	326.065	329.1748	0.743876	-0.0032	-1.492018	68.04363	113.3548	32.63157	0.021748	0.002927	-0.014197	-0.016214	79.56634	-288.9635	-3.161827	-323.6803	0.838476	0.777691	-1.293761	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T020.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T020.csv	1	valid								3.109800000000007	0.01647509326225503	valid	0.0								1.4405015781925066	-0.002927	0.016214
Pilot_Kitchen_stick	9	2	21	1	21	331.2074	343.9799	4	K01	K01_L09	fixed	0	0	0	90	Plate	336.4052	89.64136	tablesetting	1.346949	0.883812	0.447195	1.149957	175.9449	2.014389	1.376723	0.896645	0.467217	0.431217	0.056127	0.360425	336.9052	338.2159	340.2261	342.9582	1.364416	0.864148	0.45597	42.61938	26.84445	31.51617	0.027727	0.017467	-0.019664	0.008775	162.8097	41.46942	-149.1004	29.50179	0.902069	1.473148	0.368579	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T021.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T021.csv	1	valid								2.7321000000000026	0.01954729428846877	valid	0.0								0.8191926169170675	-0.008775	0.017467
Pilot_Kitchen_stick	9	2	22	1	22	344.9908	357.7632	1	K01	K01_L05	fixed	0	0	0	180	Plant	350.0775	183.4259	plant	0.740949	0.010997	-1.475805	357.0071	116.5166	356.3118	0.689599	0.494938	-1.514348	1.09479	0.991716	0.990528	350.5885	351.8434	353.8539	356.7415	0.745089	-0.002134	-1.473526	61.19878	101.3092	34.34354	0.013956	0.004141	-0.013131	0.002279	78.7668	-295.8083	-15.20738	-321.9683	0.740446	0.748727	-1.188165	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T022.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T022.csv	1	valid								2.8875999999999635	0.0047258270175706725	valid	0.0								1.3167267913657297	-0.004141	-0.002279
Pilot_Kitchen_stick	9	2	23	1	23	358.774	371.1689	9	K01	K01_L12	fixed	0	0	0	0	Banana	363.0612	5.576133	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	363.572	365.649	367.6593	370.1473	0.078338	0.884093	1.173907	38.37259	323.3655	15.80232	0.036933	0.027945	-0.024004	0.002628	134.8237	-237.8288	157.5238	-131.6786	-0.112839	1.532667	0.7065	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T023.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T023.csv	1	valid								2.4879999999999995	0.028069294611728326	valid	0.0								0.5630184528581417	0.027945	0.002628
Pilot_Kitchen_stick	9	2	25	1	25	383.9194	397.325	10	K01	K01_L19	fixed	0	0	0	270	Kettle	389.7503	271.967	electrickettle	-1.815528	0.88442	-1.188014	359.4425	51.20193	359.9249	-1.83694	1.015495	-1.169477	0.279372	0.263917	0.277038	390.2611	390.9831	392.9935	396.3033	-1.815737	0.878655	-1.195765	46.7665	207.5337	61.24457	0.009662	-0.000209	-0.005765	-0.007751	138.1149	-312.676	156.3318	-298.6804	-1.287629	1.487611	-0.958148	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T025.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T025.csv	1	valid								3.3097999999999956	0.00775381725345658	valid	0.0								1.4688723749247279	-0.007751	0.000209
Pilot_Kitchen_stick	9	2	26	1	26	398.3357	409.1424	9	K01	K01_L12	fixed	0	0	0	0	Banana	402.6896	4.774969	banana	0.050392	0.908097	1.171279	276.2014	165.8417	147.4809	0.03991	0.907322	1.177484	0.224758	0.057988	0.228644	403.2004	403.8892	405.8997	408.1209	0.079991	0.885759	1.19048	40.55077	315.2989	30.13047	0.041758	0.029599	-0.022338	0.0192	136.8649	-235.6507	149.4571	-117.3504	-0.039598	1.560862	0.684229	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T026.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T026.csv	1	valid								2.2212000000000103	0.035281428570850155	valid	0.0								0.48580786038270574	0.029599	0.0192
Pilot_Kitchen_stick	9	2	27	1	27	410.1532	422.3926	3	K01	K01_L16	fixed	0	0	0	90	Flowers	415.0069	92.19689	flowers	1.069949	0.867997	0.834195	0.462501	110.9224	358.712	1.072386	1.089711	0.836063	0.476981	0.447812	0.470179	415.5175	416.595	418.6054	421.3708	1.068504	0.888728	0.83493	41.85133	4.318716	23.57863	0.020794	-0.001444	0.020731	0.000735	122.1552	41.38883	-106.6037	-335.1334	0.645983	1.504136	0.599711	Pilot_Kitchen_stick/9/S002/trackers/VR_move_T027.csv	Pilot_Kitchen_stick/9/S002/trackers/Eye_gaze_T027.csv	1	valid								2.7653999999999996	0.0016211878361251987	valid	0.0								0.8385313304801648	-0.000735	-0.001444
